7.6000000000 	 0.9787204980 	 0.0212795020 
7.7000000000 	 0.9797583115 	 0.0202416885 
7.8000000000 	 0.9807455102 	 0.0192544898 
7.9000000000 	 0.9816845627 	 0.0183154373 
8.0000000000 	 0.9825778171 	 0.0174221829 
8.1000000000 	 0.9834275069 	 0.0165724931 
8.2000000000 	 0.9842357569 	 0.0157642431 
8.3000000000 	 0.9850045881 	 0.0149954119 
8.4000000000 	 0.9857359229 	 0.0142640771 
8.5000000000 	 0.9864315901 	 0.0135684099 
8.6000000000 	 0.9870933292 	 0.0129066708 
8.7000000000 	 0.9877227950 	 0.0122772050 
8.8000000000 	 0.9883215613 	 0.0116784387 
8.9000000000 	 0.9888911254 	 0.0111088746 
9.0000000000 	 0.9894329116 	 0.0105670884 
9.1000000000 	 0.9899482746 	 0.0100517254 
9.2000000000 	 0.9904385030 	 0.0095614970 
9.3000000000 	 0.9909048227 	 0.0090951773 
9.4000000000 	 0.9913483997 	 0.0086516003 
9.5000000000 	 0.9917703432 	 0.0082296568 
9.6000000000 	 0.9921717083 	 0.0078282917 
9.7000000000 	 0.9925534985 	 0.0074465015 
9.8000000000 	 0.9929166687 	 0.0070833313 
9.9000000000 	 0.9932621268 	 0.0067378732 
10.0000000000 	 0.9935907367 	 0.0064092633 
10.1000000000 	 0.9939033202 	 0.0060966798 
10.2000000000 	 0.9942006587 	 0.0057993413 
10.3000000000 	 0.9944834959 	 0.0055165041 
10.4000000000 	 0.9947525390 	 0.0052474610 
10.5000000000 	 0.9950084607 	 0.0049915393 
10.6000000000 	 0.9952519009 	 0.0047480991 
10.7000000000 	 0.9954834684 	 0.0045165316 
10.8000000000 	 0.9957037423 	 0.0042962577 
10.9000000000 	 0.9959132732 	 0.0040867268 
11.0000000000 	 0.9961125852 	 0.0038874148 
11.1000000000 	 0.9963021767 	 0.0036978233 
11.2000000000 	 0.9964825216 	 0.0035174784 
11.3000000000 	 0.9966540711 	 0.0033459289 
11.4000000000 	 0.9968172539 	 0.0031827461 
11.5000000000 	 0.9969724783 	 0.0030275217 
11.6000000000 	 0.9971201323 	 0.0028798677 
11.7000000000 	 0.9972605851 	 0.0027394149 
11.8000000000 	 0.9973941879 	 0.0026058121 
11.9000000000 	 0.9975212748 	 0.0024787252 
12.0000000000 	 0.9976421637 	 0.0023578363 
12.1000000000 	 0.9977571567 	 0.0022428433 
12.2000000000 	 0.9978665415 	 0.0021334585 
12.3000000000 	 0.9979705915 	 0.0020294085 
12.4000000000 	 0.9980695669 	 0.0019304331 
12.5000000000 	 0.9981637152 	 0.0018362848 
12.6000000000 	 0.9982532719 	 0.0017467281 
12.7000000000 	 0.9983384608 	 0.0016615392 
12.8000000000 	 0.9984194950 	 0.0015805050 
12.9000000000 	 0.9984965772 	 0.0015034228 
13.0000000000 	 0.9985698999 	 0.0014301001 
13.1000000000 	 0.9986396467 	 0.0013603533 
13.2000000000 	 0.9987059920 	 0.0012940080 
13.3000000000 	 0.9987691015 	 0.0012308985 
13.4000000000 	 0.9988291331 	 0.0011708669 
13.5000000000 	 0.9988862369 	 0.0011137631 
13.6000000000 	 0.9989405558 	 0.0010594442 
13.7000000000 	 0.9989922255 	 0.0010077745 
13.8000000000 	 0.9990413752 	 0.0009586248 
13.9000000000 	 0.9990881279 	 0.0009118721 
14.0000000000 	 0.9991326004 	 0.0008673996 
14.1000000000 	 0.9991749040 	 0.0008250960 
14.2000000000 	 0.9992151444 	 0.0007848556 
14.3000000000 	 0.9992534223 	 0.0007465777 
14.4000000000 	 0.9992898333 	 0.0007101667 
14.5000000000 	 0.9993244685 	 0.0006755315 
14.6000000000 	 0.9993574146 	 0.0006425854 
14.7000000000 	 0.9993887539 	 0.0006112461 
14.8000000000 	 0.9994185647 	 0.0005814353 
14.9000000000 	 0.9994469216 	 0.0005530784 
15.0000000000 	 0.9994738956 	 0.0005261044 
15.1000000000 	 0.9994995540 	 0.0005004460 
15.2000000000 	 0.9995239610 	 0.0004760390 
15.3000000000 	 0.9995471777 	 0.0004528223 
15.4000000000 	 0.9995692621 	 0.0004307379 
15.5000000000 	 0.9995902694 	 0.0004097306 
15.6000000000 	 0.9996102522 	 0.0003897478 
15.7000000000 	 0.9996292605 	 0.0003707395 
15.8000000000 	 0.9996473416 	 0.0003526584 
15.9000000000 	 0.9996645410 	 0.0003354590 
16.0000000000 	 0.9996809015 	 0.0003190985 
16.1000000000 	 0.9996964641 	 0.0003035359 
16.2000000000 	 0.9997112678 	 0.0002887322 
16.3000000000 	 0.9997253494 	 0.0002746506 
16.4000000000 	 0.9997387443 	 0.0002612557 
16.5000000000 	 0.9997514859 	 0.0002485141 
16.6000000000 	 0.9997636060 	 0.0002363940 
16.7000000000 	 0.9997751351 	 0.0002248649 
16.8000000000 	 0.9997861019 	 0.0002138981 
16.9000000000 	 0.9997965338 	 0.0002034662 
17.0000000000 	 0.9998064570 	 0.0001935430 
17.1000000000 	 0.9998158962 	 0.0001841038 
17.2000000000 	 0.9998248750 	 0.0001751250 
17.3000000000 	 0.9998334160 	 0.0001665840 
17.4000000000 	 0.9998415404 	 0.0001584596 
17.5000000000 	 0.9998492685 	 0.0001507315 
17.6000000000 	 0.9998566198 	 0.0001433802 
17.7000000000 	 0.9998636125 	 0.0001363875 
17.8000000000 	 0.9998702642 	 0.0001297358 
17.9000000000 	 0.9998765915 	 0.0001234085 
18.0000000000 	 0.9998826102 	 0.0001173898 
18.1000000000 	 0.9998883354 	 0.0001116646 
18.2000000000 	 0.9998937813 	 0.0001062187 
18.3000000000 	 0.9998989617 	 0.0001010383 
18.4000000000 	 0.9999038894 	 0.0000961106 
18.5000000000 	 0.9999085767 	 0.0000914233 
18.6000000000 	 0.9999130355 	 0.0000869645 
18.7000000000 	 0.9999172768 	 0.0000827232 
18.8000000000 	 0.9999213113 	 0.0000786887 
18.9000000000 	 0.9999251490 	 0.0000748510 
19.0000000000 	 0.9999287995 	 0.0000712005 
19.1000000000 	 0.9999322720 	 0.0000677280 
19.2000000000 	 0.9999355751 	 0.0000644249 
19.3000000000 	 0.9999387172 	 0.0000612828 
19.4000000000 	 0.9999417060 	 0.0000582940 
19.5000000000 	 0.9999445490 	 0.0000554510 
19.6000000000 	 0.9999472534 	 0.0000527466 
19.7000000000 	 0.9999498259 	 0.0000501741 
19.8000000000 	 0.9999522729 	 0.0000477271 
19.9000000000 	 0.9999546006 	 0.0000453994 
20.0000000000 	 0.9999568147 	 0.0000431853 
20.1000000000 	 0.9999589209 	 0.0000410791 
20.2000000000 	 0.9999609243 	 0.0000390757 
20.3000000000 	 0.9999628301 	 0.0000371699 
20.4000000000 	 0.9999646429 	 0.0000353571 
20.5000000000 	 0.9999663673 	 0.0000336327 
20.6000000000 	 0.9999680076 	 0.0000319924 
20.7000000000 	 0.9999695678 	 0.0000304322 
20.8000000000 	 0.9999710520 	 0.0000289480 
20.9000000000 	 0.9999724638 	 0.0000275362 
21.0000000000 	 0.9999738068 	 0.0000261932 
21.1000000000 	 0.9999750843 	 0.0000249157 
21.2000000000 	 0.9999762994 	 0.0000237006 
21.3000000000 	 0.9999774553 	 0.0000225447 
21.4000000000 	 0.9999785548 	 0.0000214452 
21.5000000000 	 0.9999796007 	 0.0000203993 
21.6000000000 	 0.9999805956 	 0.0000194044 
21.7000000000 	 0.9999815420 	 0.0000184580 
21.8000000000 	 0.9999824422 	 0.0000175578 
21.9000000000 	 0.9999832985 	 0.0000167015 
22.0000000000 	 0.9999841130 	 0.0000158870 
22.1000000000 	 0.9999848878 	 0.0000151122 
22.2000000000 	 0.9999856249 	 0.0000143751 
22.3000000000 	 0.9999863259 	 0.0000136741 
22.4000000000 	 0.9999869928 	 0.0000130072 
22.5000000000 	 0.9999876272 	 0.0000123728 
22.6000000000 	 0.9999882306 	 0.0000117694 
22.7000000000 	 0.9999888046 	 0.0000111954 
22.8000000000 	 0.9999893506 	 0.0000106494 
22.9000000000 	 0.9999898700 	 0.0000101300 
23.0000000000 	 0.9999903641 	 0.0000096359 
23.1000000000 	 0.9999908340 	 0.0000091660 
23.2000000000 	 0.9999912810 	 0.0000087190 
23.3000000000 	 0.9999917063 	 0.0000082937 
23.4000000000 	 0.9999921108 	 0.0000078892 
23.5000000000 	 0.9999924955 	 0.0000075045 
23.6000000000 	 0.9999928615 	 0.0000071385 
23.7000000000 	 0.9999932097 	 0.0000067903 
23.8000000000 	 0.9999935408 	 0.0000064592 
23.9000000000 	 0.9999938559 	 0.0000061441 
24.0000000000 	 0.9999941555 	 0.0000058445 
24.1000000000 	 0.9999944405 	 0.0000055595 
24.2000000000 	 0.9999947117 	 0.0000052883 
24.3000000000 	 0.9999949696 	 0.0000050304 
24.4000000000 	 0.9999952149 	 0.0000047851 
24.5000000000 	 0.9999954483 	 0.0000045517 
24.6000000000 	 0.9999956703 	 0.0000043297 
24.7000000000 	 0.9999958815 	 0.0000041185 
24.8000000000 	 0.9999960823 	 0.0000039177 
24.9000000000 	 0.9999962734 	 0.0000037266 
25.0000000000 	 0.9999964551 	 0.0000035449 
25.1000000000 	 0.9999966280 	 0.0000033720 
25.2000000000 	 0.9999967925 	 0.0000032075 
25.3000000000 	 0.9999969489 	 0.0000030511 
25.4000000000 	 0.9999970977 	 0.0000029023 
25.5000000000 	 0.9999972393 	 0.0000027607 
25.6000000000 	 0.9999973739 	 0.0000026261 
25.7000000000 	 0.9999975020 	 0.0000024980 
25.8000000000 	 0.9999976238 	 0.0000023762 
25.9000000000 	 0.9999977397 	 0.0000022603 
26.0000000000 	 0.9999978499 	 0.0000021501 
26.1000000000 	 0.9999979548 	 0.0000020452 
26.2000000000 	 0.9999980545 	 0.0000019455 
26.3000000000 	 0.9999981494 	 0.0000018506 
26.4000000000 	 0.9999982397 	 0.0000017603 
26.5000000000 	 0.9999983255 	 0.0000016745 
26.6000000000 	 0.9999984072 	 0.0000015928 
26.7000000000 	 0.9999984849 	 0.0000015151 
26.8000000000 	 0.9999985588 	 0.0000014412 
26.9000000000 	 0.9999986291 	 0.0000013709 
27.0000000000 	 0.9999986959 	 0.0000013041 
27.1000000000 	 0.9999987595 	 0.0000012405 
27.2000000000 	 0.9999988200 	 0.0000011800 
27.3000000000 	 0.9999988776 	 0.0000011224 
27.4000000000 	 0.9999989323 	 0.0000010677 
27.5000000000 	 0.9999989844 	 0.0000010156 
27.6000000000 	 0.9999990339 	 0.0000009661 
27.7000000000 	 0.9999990810 	 0.0000009190 
27.8000000000 	 0.9999991258 	 0.0000008742 
27.9000000000 	 0.9999991685 	 0.0000008315 
28.0000000000 	 0.9999992090 	 0.0000007910 
28.1000000000 	 0.9999992476 	 0.0000007524 
28.2000000000 	 0.9999992843 	 0.0000007157 
28.3000000000 	 0.9999993192 	 0.0000006808 
28.4000000000 	 0.9999993524 	 0.0000006476 
28.5000000000 	 0.9999993840 	 0.0000006160 
28.6000000000 	 0.9999994140 	 0.0000005860 
28.7000000000 	 0.9999994426 	 0.0000005574 
28.8000000000 	 0.9999994698 	 0.0000005302 
28.9000000000 	 0.9999994957 	 0.0000005043 
29.0000000000 	 0.9999995203 	 0.0000004797 
29.1000000000 	 0.9999995437 	 0.0000004563 
29.2000000000 	 0.9999995659 	 0.0000004341 
29.3000000000 	 0.9999995871 	 0.0000004129 
29.4000000000 	 0.9999996072 	 0.0000003928 
29.5000000000 	 0.9999996264 	 0.0000003736 
29.6000000000 	 0.9999996446 	 0.0000003554 
29.7000000000 	 0.9999996619 	 0.0000003381 
29.8000000000 	 0.9999996784 	 0.0000003216 
29.9000000000 	 0.9999996941 	 0.0000003059 
30.0000000000 	 0.9999997090 	 0.0000002910 
30.1000000000 	 0.9999997232 	 0.0000002768 
30.2000000000 	 0.9999997367 	 0.0000002633 
30.3000000000 	 0.9999997496 	 0.0000002504 
30.4000000000 	 0.9999997618 	 0.0000002382 
30.5000000000 	 0.9999997734 	 0.0000002266 
30.6000000000 	 0.9999997844 	 0.0000002156 
30.7000000000 	 0.9999997949 	 0.0000002051 
30.8000000000 	 0.9999998050 	 0.0000001950 
30.9000000000 	 0.9999998145 	 0.0000001855 
31.0000000000 	 0.9999998235 	 0.0000001765 
31.1000000000 	 0.9999998321 	 0.0000001679 
31.2000000000 	 0.9999998403 	 0.0000001597 
31.3000000000 	 0.9999998481 	 0.0000001519 
31.4000000000 	 0.9999998555 	 0.0000001445 
31.5000000000 	 0.9999998626 	 0.0000001374 
31.6000000000 	 0.9999998693 	 0.0000001307 
31.7000000000 	 0.9999998756 	 0.0000001244 
31.8000000000 	 0.9999998817 	 0.0000001183 
31.9000000000 	 0.9999998875 	 0.0000001125 
32.0000000000 	 0.9999998930 	 0.0000001070 
32.1000000000 	 0.9999998982 	 0.0000001018 
32.2000000000 	 0.9999999031 	 0.0000000969 
32.3000000000 	 0.9999999079 	 0.0000000921 
32.4000000000 	 0.9999999124 	 0.0000000876 
32.5000000000 	 0.9999999166 	 0.0000000834 
32.6000000000 	 0.9999999207 	 0.0000000793 
32.7000000000 	 0.9999999246 	 0.0000000754 
32.8000000000 	 0.9999999282 	 0.0000000718 
32.9000000000 	 0.9999999317 	 0.0000000683 
33.0000000000 	 0.9999999351 	 0.0000000649 
33.1000000000 	 0.9999999382 	 0.0000000618 
33.2000000000 	 0.9999999413 	 0.0000000587 
33.3000000000 	 0.9999999441 	 0.0000000559 
33.4000000000 	 0.9999999468 	 0.0000000532 
33.5000000000 	 0.9999999494 	 0.0000000506 
33.6000000000 	 0.9999999519 	 0.0000000481 
33.7000000000 	 0.9999999542 	 0.0000000458 
33.8000000000 	 0.9999999565 	 0.0000000435 
33.9000000000 	 0.9999999586 	 0.0000000414 
34.0000000000 	 0.9999999606 	 0.0000000394 
34.1000000000 	 0.9999999625 	 0.0000000375 
34.2000000000 	 0.9999999644 	 0.0000000356 
34.3000000000 	 0.9999999661 	 0.0000000339 
34.4000000000 	 0.9999999678 	 0.0000000322 
34.5000000000 	 0.9999999693 	 0.0000000307 
34.6000000000 	 0.9999999708 	 0.0000000292 
34.7000000000 	 0.9999999722 	 0.0000000278 
34.8000000000 	 0.9999999736 	 0.0000000264 
34.9000000000 	 0.9999999749 	 0.0000000251 
35.0000000000 	 0.9999999761 	 0.0000000239 
35.1000000000 	 0.9999999773 	 0.0000000227 
35.2000000000 	 0.9999999784 	 0.0000000216 
35.3000000000 	 0.9999999794 	 0.0000000206 
35.4000000000 	 0.9999999804 	 0.0000000196 
35.5000000000 	 0.9999999814 	 0.0000000186 
35.6000000000 	 0.9999999823 	 0.0000000177 
35.7000000000 	 0.9999999832 	 0.0000000168 
35.8000000000 	 0.9999999840 	 0.0000000160 
35.9000000000 	 0.9999999848 	 0.0000000152 
36.0000000000 	 0.9999999855 	 0.0000000145 
36.1000000000 	 0.9999999862 	 0.0000000138 
36.2000000000 	 0.9999999869 	 0.0000000131 
36.3000000000 	 0.9999999875 	 0.0000000125 
36.4000000000 	 0.9999999881 	 0.0000000119 
36.5000000000 	 0.9999999887 	 0.0000000113 
36.6000000000 	 0.9999999893 	 0.0000000107 
36.7000000000 	 0.9999999898 	 0.0000000102 
36.8000000000 	 0.9999999903 	 0.0000000097 
36.9000000000 	 0.9999999908 	 0.0000000092 
37.0000000000 	 0.9999999912 	 0.0000000088 
37.1000000000 	 0.9999999916 	 0.0000000084 
37.2000000000 	 0.9999999920 	 0.0000000080 
37.3000000000 	 0.9999999924 	 0.0000000076 
37.4000000000 	 0.9999999928 	 0.0000000072 
37.5000000000 	 0.9999999932 	 0.0000000068 
37.6000000000 	 0.9999999935 	 0.0000000065 
37.7000000000 	 0.9999999938 	 0.0000000062 
37.8000000000 	 0.9999999941 	 0.0000000059 
37.9000000000 	 0.9999999944 	 0.0000000056 
38.0000000000 	 0.9999999947 	 0.0000000053 
38.1000000000 	 0.9999999949 	 0.0000000051 
38.2000000000 	 0.9999999952 	 0.0000000048 
38.3000000000 	 0.9999999954 	 0.0000000046 
38.4000000000 	 0.9999999956 	 0.0000000044 
38.5000000000 	 0.9999999958 	 0.0000000042 
38.6000000000 	 0.9999999961 	 0.0000000039 
38.7000000000 	 0.9999999962 	 0.0000000038 
38.8000000000 	 0.9999999964 	 0.0000000036 
38.9000000000 	 0.9999999966 	 0.0000000034 
39.0000000000 	 0.9999999968 	 0.0000000032 
39.1000000000 	 0.9999999969 	 0.0000000031 
39.2000000000 	 0.9999999971 	 0.0000000029 
39.3000000000 	 0.9999999972 	 0.0000000028 
39.4000000000 	 0.9999999974 	 0.0000000026 
39.5000000000 	 0.9999999975 	 0.0000000025 
39.6000000000 	 0.9999999976 	 0.0000000024 
39.7000000000 	 0.9999999977 	 0.0000000023 
39.8000000000 	 0.9999999978 	 0.0000000022 
39.9000000000 	 0.9999999979 	 0.0000000021 
40.0000000000 	 0.9999999980 	 0.0000000020 
40.1000000000 	 0.9999999981 	 0.0000000019 
40.2000000000 	 0.9999999982 	 0.0000000018 
40.3000000000 	 0.9999999983 	 0.0000000017 
40.4000000000 	 0.9999999984 	 0.0000000016 
40.5000000000 	 0.9999999985 	 0.0000000015 
40.6000000000 	 0.9999999985 	 0.0000000015 
40.7000000000 	 0.9999999986 	 0.0000000014 
40.8000000000 	 0.9999999987 	 0.0000000013 
40.9000000000 	 0.9999999987 	 0.0000000013 
41.0000000000 	 0.9999999988 	 0.0000000012 
41.1000000000 	 0.9999999989 	 0.0000000011 
41.2000000000 	 0.9999999989 	 0.0000000011 
41.3000000000 	 0.9999999990 	 0.0000000010 
41.4000000000 	 0.9999999990 	 0.0000000010 
41.5000000000 	 0.9999999991 	 0.0000000009 
41.6000000000 	 0.9999999991 	 0.0000000009 
41.7000000000 	 0.9999999992 	 0.0000000008 
41.8000000000 	 0.9999999992 	 0.0000000008 
41.9000000000 	 0.9999999992 	 0.0000000008 
42.0000000000 	 0.9999999993 	 0.0000000007 
42.1000000000 	 0.9999999993 	 0.0000000007 
42.2000000000 	 0.9999999993 	 0.0000000007 
42.3000000000 	 0.9999999994 	 0.0000000006 
42.4000000000 	 0.9999999994 	 0.0000000006 
42.5000000000 	 0.9999999994 	 0.0000000006 
42.6000000000 	 0.9999999995 	 0.0000000005 
42.7000000000 	 0.9999999995 	 0.0000000005 
42.8000000000 	 0.9999999995 	 0.0000000005 
42.9000000000 	 0.9999999995 	 0.0000000005 
43.0000000000 	 0.9999999996 	 0.0000000004 
43.1000000000 	 0.9999999996 	 0.0000000004 
43.2000000000 	 0.9999999996 	 0.0000000004 
43.3000000000 	 0.9999999996 	 0.0000000004 
43.4000000000 	 0.9999999996 	 0.0000000004 
43.5000000000 	 0.9999999997 	 0.0000000003 
43.6000000000 	 0.9999999997 	 0.0000000003 
43.7000000000 	 0.9999999997 	 0.0000000003 
43.8000000000 	 0.9999999997 	 0.0000000003 
43.9000000000 	 0.9999999997 	 0.0000000003 
44.0000000000 	 0.9999999997 	 0.0000000003 
44.1000000000 	 0.9999999997 	 0.0000000003 
44.2000000000 	 0.9999999998 	 0.0000000002 
44.3000000000 	 0.9999999998 	 0.0000000002 
44.4000000000 	 0.9999999998 	 0.0000000002 
44.5000000000 	 0.9999999998 	 0.0000000002 
44.6000000000 	 0.9999999998 	 0.0000000002 
44.7000000000 	 0.9999999998 	 0.0000000002 
44.8000000000 	 0.9999999998 	 0.0000000002 
44.9000000000 	 0.9999999998 	 0.0000000002 
45.0000000000 	 0.9999999998 	 0.0000000002 
45.1000000000 	 0.9999999998 	 0.0000000002 
45.2000000000 	 0.9999999999 	 0.0000000001 
45.3000000000 	 0.9999999999 	 0.0000000001 
45.4000000000 	 0.9999999999 	 0.0000000001 
45.5000000000 	 0.9999999999 	 0.0000000001 
45.6000000000 	 0.9999999999 	 0.0000000001 
45.7000000000 	 0.9999999999 	 0.0000000001 
45.8000000000 	 0.9999999999 	 0.0000000001 
45.9000000000 	 0.9999999999 	 0.0000000001 
46.0000000000 	 0.9999999999 	 0.0000000001 
46.1000000000 	 0.9999999999 	 0.0000000001 
46.2000000000 	 0.9999999999 	 0.0000000001 
46.3000000000 	 0.9999999999 	 0.0000000001 
46.4000000000 	 0.9999999999 	 0.0000000001 
46.5000000000 	 0.9999999999 	 0.0000000001 
46.6000000000 	 0.9999999999 	 0.0000000001 
46.7000000000 	 0.9999999999 	 0.0000000001 
46.8000000000 	 0.9999999999 	 0.0000000001 
46.9000000000 	 0.9999999999 	 0.0000000001 
47.0000000000 	 0.9999999999 	 0.0000000001 
47.1000000000 	 0.9999999999 	 0.0000000001 
47.2000000000 	 0.9999999999 	 0.0000000001 
47.3000000000 	 0.9999999999 	 0.0000000001 
47.4000000000 	 1.0000000000 	 0.0000000000 
47.5000000000 	 1.0000000000 	 0.0000000000 
47.6000000000 	 1.0000000000 	 0.0000000000 
47.7000000000 	 1.0000000000 	 0.0000000000 
47.8000000000 	 1.0000000000 	 0.0000000000 
47.9000000000 	 1.0000000000 	 0.0000000000 
48.0000000000 	 1.0000000000 	 0.0000000000 
48.1000000000 	 1.0000000000 	 0.0000000000 
48.2000000000 	 1.0000000000 	 0.0000000000 
48.3000000000 	 1.0000000000 	 0.0000000000 
48.4000000000 	 1.0000000000 	 0.0000000000 
48.5000000000 	 1.0000000000 	 0.0000000000 
48.6000000000 	 1.0000000000 	 0.0000000000 
48.7000000000 	 1.0000000000 	 0.0000000000 
48.8000000000 	 1.0000000000 	 0.0000000000 
48.9000000000 	 1.0000000000 	 0.0000000000 
49.0000000000 	 1.0000000000 	 0.0000000000 
49.1000000000 	 1.0000000000 	 0.0000000000 
49.2000000000 	 1.0000000000 	 0.0000000000 
49.3000000000 	 1.0000000000 	 0.0000000000 
49.4000000000 	 1.0000000000 	 0.0000000000 
49.5000000000 	 1.0000000000 	 0.0000000000 
49.6000000000 	 1.0000000000 	 0.0000000000 
49.7000000000 	 1.0000000000 	 0.0000000000 
49.8000000000 	 1.0000000000 	 0.0000000000 
49.9000000000 	 1.0000000000 	 0.0000000000 
50.0000000000 	 1.0000000000 	 0.0000000000 
50.1000000000 	 1.0000000000 	 0.0000000000 
50.2000000000 	 1.0000000000 	 0.0000000000 
50.3000000000 	 1.0000000000 	 0.0000000000 
50.4000000000 	 1.0000000000 	 0.0000000000 
50.5000000000 	 1.0000000000 	 0.0000000000 
50.6000000000 	 1.0000000000 	 0.0000000000 
50.7000000000 	 1.0000000000 	 0.0000000000 
50.8000000000 	 1.0000000000 	 0.0000000000 
50.9000000000 	 1.0000000000 	 0.0000000000 
51.0000000000 	 1.0000000000 	 0.0000000000 
51.1000000000 	 1.0000000000 	 0.0000000000 
51.2000000000 	 1.0000000000 	 0.0000000000 
51.3000000000 	 1.0000000000 	 0.0000000000 
51.4000000000 	 1.0000000000 	 0.0000000000 
51.5000000000 	 1.0000000000 	 0.0000000000 
51.6000000000 	 1.0000000000 	 0.0000000000 
51.7000000000 	 1.0000000000 	 0.0000000000 
51.8000000000 	 1.0000000000 	 0.0000000000 
51.9000000000 	 1.0000000000 	 0.0000000000 
52.0000000000 	 1.0000000000 	 0.0000000000 
52.1000000000 	 1.0000000000 	 0.0000000000 
52.2000000000 	 1.0000000000 	 0.0000000000 
52.3000000000 	 1.0000000000 	 0.0000000000 
52.4000000000 	 1.0000000000 	 0.0000000000 
52.5000000000 	 1.0000000000 	 0.0000000000 
52.6000000000 	 1.0000000000 	 0.0000000000 
52.7000000000 	 1.0000000000 	 0.0000000000 
52.8000000000 	 1.0000000000 	 0.0000000000 
52.9000000000 	 1.0000000000 	 0.0000000000 
53.0000000000 	 1.0000000000 	 0.0000000000 
53.1000000000 	 1.0000000000 	 0.0000000000 
53.2000000000 	 1.0000000000 	 0.0000000000 
53.3000000000 	 1.0000000000 	 0.0000000000 
53.4000000000 	 1.0000000000 	 0.0000000000 
53.5000000000 	 1.0000000000 	 0.0000000000 
53.6000000000 	 1.0000000000 	 0.0000000000 
53.7000000000 	 1.0000000000 	 0.0000000000 
